'EmployeeID','Department.ID','HourlyRate','Vehicle','DistanceFromHome','University.ID','TotalWorkingYears','JobInvolvement','Age','BusinessTravel','Education.years','EducationField','Gender','MaritalStatus','NumCompaniesWorked','OverTime','JobRole'
57,2,58,2,1,17,12,3,30,'Travel_Frequently',2,'Medical','Female','Single',1,'No','Laboratory Technician'
151,2,45,3,6,11,12,2,34,'Travel_Rarely',4,'Life Sciences','Female','Divorced',6,'No','Research Scientist'
223,2,83,4,24,10,12,4,57,'Travel_Rarely',2,'Life Sciences','Male','Divorced',3,'Yes','Healthcare Representative'
239,2,66,5,9,5,12,3,30,'Non-Travel',3,'Medical','Male','Divorced',1,'No','Laboratory Technician'
292,2,88,1,1,16,12,2,30,'Non-Travel',1,'Life Sciences','Male','Single',1,'No','Manufacturing Director'
389,2,37,4,20,12,12,3,55,'Travel_Rarely',2,'Technical Degree','Male','Married',3,'Yes','Laboratory Technician'
422,2,32,4,1,13,12,1,58,'Non-Travel',4,'Life Sciences','Male','Divorced',2,'Yes','Healthcare Representative'
428,2,74,4,5,8,12,3,33,'Travel_Frequently',4,'Life Sciences','Female','Married',6,'No','Manager'
452,2,75,2,8,18,12,3,45,'Travel_Rarely',4,'Other','Male','Married',9,'No','Research Scientist'
461,2,92,5,15,5,12,2,38,'Travel_Rarely',2,'Life Sciences','Male','Divorced',0,'Yes','Research Director'
571,2,49,2,2,19,12,3,30,'Non-Travel',3,'Medical','Female','Single',0,'No','Laboratory Technician'
587,2,66,3,20,7,12,3,31,'Travel_Frequently',3,'Life Sciences','Male','Married',3,'No','Healthcare Representative'
623,2,59,3,1,6,12,3,37,'Travel_Rarely',3,'Technical Degree','Female','Single',4,'No','Manufacturing Director'
833,2,52,3,2,14,12,2,30,'Travel_Rarely',3,'Medical','Female','Single',5,'Yes','Manufacturing Director'
902,2,33,3,1,9,12,3,43,'Travel_Frequently',3,'Life Sciences','Female','Married',4,'No','Healthcare Representative'
1228,2,60,2,2,13,12,3,46,'Travel_Rarely',4,'Technical Degree','Male','Divorced',2,'No','Manufacturing Director'
1241,2,63,5,1,18,12,3,30,'Travel_Rarely',3,'Medical','Male','Married',0,'Yes','Research Scientist'
1257,2,46,5,3,6,12,3,36,'Travel_Frequently',3,'Technical Degree','Male','Married',1,'No','Research Scientist'
1392,2,75,1,22,19,12,3,41,'Travel_Frequently',3,'Life Sciences','Female','Divorced',3,'Yes','Research Scientist'
1409,2,54,5,8,8,12,3,52,'Travel_Rarely',4,'Other','Female','Married',9,'No','Laboratory Technician'
1480,2,74,2,9,10,12,3,42,'Travel_Frequently',2,'Medical','Female','Single',1,'No','Laboratory Technician'
1555,2,67,5,5,12,12,2,32,'Travel_Rarely',2,'Life Sciences','Female','Married',3,'No','Research Scientist'
1764,2,65,1,5,6,12,3,32,'Non-Travel',4,'Technical Degree','Male','Single',2,'No','Research Scientist'
1822,2,52,1,1,10,12,3,40,'Travel_Rarely',3,'Life Sciences','Female','Divorced',4,'No','Healthcare Representative'
1857,2,82,4,2,10,12,3,46,'Travel_Rarely',2,'Life Sciences','Male','Divorced',3,'No','Manufacturing Director'
1922,2,44,5,1,10,12,3,45,'Travel_Frequently',4,'Medical','Male','Single',4,'No','Healthcare Representative'
1989,2,76,4,1,12,12,3,30,'Travel_Rarely',2,'Medical','Male','Married',1,'No','Laboratory Technician'
1999,2,76,4,1,4,12,3,41,'Travel_Rarely',3,'Life Sciences','Male','Married',3,'No','Research Scientist'
125,3,87,5,6,5,12,3,32,'Travel_Rarely',4,'Medical','Male','Single',1,'No','Sales Executive'
152,3,87,2,3,4,12,3,37,'Travel_Rarely',3,'Life Sciences','Male','Single',2,'No','Sales Executive'
163,3,76,1,6,5,12,1,31,'Travel_Rarely',4,'Life Sciences','Male','Married',4,'Yes','Sales Executive'
176,3,96,4,9,3,12,3,41,'Travel_Rarely',1,'Life Sciences','Male','Divorced',3,'Yes','Sales Executive'
228,3,41,4,5,12,12,3,30,'Travel_Rarely',3,'Life Sciences','Female','Married',2,'No','Sales Executive'
230,3,59,2,1,6,12,2,38,'Travel_Rarely',4,'Life Sciences','Female','Single',4,'No','Sales Executive'
406,3,96,3,16,17,12,3,35,'Travel_Rarely',3,'Marketing','Male','Married',0,'No','Sales Executive'
445,3,41,4,3,4,12,3,39,'Travel_Rarely',2,'Medical','Female','Married',4,'Yes','Sales Executive'
712,3,56,3,2,3,12,4,48,'Travel_Rarely',1,'Marketing','Male','Married',3,'No','Sales Executive'
842,3,37,5,2,1,12,3,55,'Travel_Rarely',1,'Medical','Male','Single',4,'No','Sales Executive'
984,3,92,1,3,7,12,3,35,'Travel_Rarely',4,'Life Sciences','Male','Divorced',6,'No','Sales Executive'
990,3,84,3,8,12,12,3,36,'Non-Travel',4,'Technical Degree','Male','Divorced',4,'No','Sales Executive'
1233,3,52,4,7,9,12,4,60,'Travel_Rarely',4,'Marketing','Male','Divorced',0,'Yes','Sales Executive'
1541,3,55,3,7,2,12,3,34,'Travel_Rarely',2,'Technical Degree','Male','Married',0,'Yes','Sales Representative'
1754,3,94,5,15,14,12,2,30,'Travel_Rarely',2,'Marketing','Male','Divorced',2,'No','Sales Executive'
1908,3,33,1,17,20,12,2,36,'Travel_Rarely',2,'Marketing','Male','Married',2,'No','Sales Executive'
2044,3,94,2,1,14,12,3,50,'Travel_Frequently',4,'Life Sciences','Male','Divorced',7,'No','Sales Executive'
909,1,42,2,2,5,13,2,39,'Travel_Rarely',3,'Life Sciences','Female','Married',8,'No','Human Resources'
1805,1,100,5,2,3,13,3,38,'Non-Travel',3,'Human Resources','Male','Divorced',5,'No','Human Resources'
28,2,53,5,7,9,13,3,34,'Travel_Rarely',4,'Life Sciences','Female','Single',0,'No','Research Director'
227,2,56,4,14,11,13,3,41,'Travel_Rarely',3,'Life Sciences','Male','Divorced',4,'No','Research Scientist'
238,2,30,2,3,4,13,3,36,'Travel_Frequently',2,'Medical','Male','Single',4,'No','Laboratory Technician'
328,2,39,5,2,3,13,3,33,'Travel_Rarely',2,'Life Sciences','Female','Married',7,'No','Laboratory Technician'
339,2,84,2,2,7,13,2,34,'Travel_Rarely',4,'Life Sciences','Male','Married',6,'No','Manufacturing Director'
408,2,84,1,2,2,13,1,51,'Travel_Rarely',3,'Medical','Male','Divorced',5,'No','Manufacturing Director'
474,2,51,4,6,15,13,4,37,'Travel_Rarely',3,'Medical','Male','Divorced',4,'Yes','Research Scientist'
524,2,31,4,7,14,13,3,31,'Travel_Rarely',2,'Medical','Female','Married',1,'No','Manufacturing Director'
581,2,33,4,9,6,13,3,31,'Travel_Rarely',1,'Life Sciences','Male','Divorced',1,'No','Manufacturing Director'
699,2,48,2,9,17,13,2,36,'Travel_Rarely',2,'Medical','Male','Divorced',2,'Yes','Manufacturing Director'
837,2,45,4,12,10,13,2,38,'Travel_Frequently',3,'Life Sciences','Male','Divorced',2,'No','Healthcare Representative'
945,2,51,5,20,19,13,3,48,'Travel_Rarely',4,'Medical','Male','Married',4,'No','Research Scientist'
1007,2,75,2,7,15,13,3,46,'Travel_Rarely',2,'Medical','Male','Divorced',6,'No','Manufacturing Director'
1397,2,71,5,25,6,13,3,39,'Non-Travel',2,'Life Sciences','Male','Married',3,'No','Healthcare Representative'
1483,2,93,1,1,2,13,4,57,'Travel_Rarely',2,'Life Sciences','Male','Married',0,'No','Research Scientist'
1664,2,79,4,3,14,13,4,36,'Travel_Rarely',2,'Life Sciences','Male','Divorced',6,'No','Healthcare Representative'
1821,2,66,4,21,15,13,3,46,'Travel_Rarely',2,'Medical','Female','Married',4,'No','Healthcare Representative'
1979,2,40,3,10,12,13,3,31,'Non-Travel',3,'Medical','Female','Married',4,'No','Research Director'
2026,2,57,1,1,7,13,3,56,'Non-Travel',4,'Life Sciences','Male','Divorced',1,'No','Healthcare Representative'
205,3,34,4,6,2,13,3,53,'Travel_Rarely',2,'Marketing','Male','Married',2,'Yes','Sales Representative'
311,3,41,3,4,5,13,3,37,'Travel_Frequently',4,'Marketing','Male','Divorced',4,'No','Sales Representative'
361,3,39,5,2,8,13,2,38,'Non-Travel',2,'Life Sciences','Male','Married',3,'No','Sales Executive'
420,3,91,4,7,3,13,2,32,'Travel_Rarely',3,'Life Sciences','Male','Married',1,'No','Sales Executive'
436,3,65,5,8,20,13,2,32,'Travel_Rarely',2,'Technical Degree','Female','Married',1,'Yes','Sales Executive'
438,3,73,4,7,15,13,3,31,'Travel_Rarely',3,'Marketing','Male','Divorced',4,'No','Sales Executive'
653,3,66,2,6,15,13,4,31,'Travel_Rarely',4,'Medical','Male','Divorced',4,'No','Sales Executive'
941,3,41,2,7,6,13,2,31,'Travel_Rarely',4,'Life Sciences','Male','Married',3,'No','Sales Representative'
1070,3,41,2,2,19,13,2,54,'Travel_Rarely',4,'Life Sciences','Female','Married',6,'No','Sales Executive'
1254,3,48,5,3,10,13,2,59,'Travel_Rarely',3,'Life Sciences','Female','Single',5,'No','Sales Executive'
1453,3,31,4,8,20,13,3,31,'Travel_Rarely',2,'Life Sciences','Male','Divorced',1,'No','Sales Executive'
1667,3,36,1,12,15,13,3,35,'Travel_Frequently',4,'Other','Male','Single',3,'Yes','Sales Executive'
1732,3,74,3,2,7,13,3,46,'Travel_Rarely',3,'Life Sciences','Male','Divorced',4,'Yes','Sales Executive'
1756,3,62,4,2,9,13,3,33,'Non-Travel',3,'Marketing','Female','Single',8,'No','Sales Executive'
1784,3,91,4,29,4,13,2,31,'Travel_Rarely',4,'Marketing','Female','Married',1,'No','Sales Executive'
1289,1,56,1,11,17,14,2,34,'Travel_Frequently',3,'Life Sciences','Male','Married',4,'No','Human Resources'
1642,1,37,2,1,7,14,3,44,'Travel_Frequently',5,'Human Resources','Male','Married',4,'Yes','Human Resources'
153,2,45,1,5,19,14,2,34,'Travel_Rarely',3,'Medical','Female','Single',2,'No','Manager'
271,2,88,4,2,4,14,3,38,'Travel_Rarely',4,'Life Sciences','Male','Married',9,'No','Manufacturing Director'
477,2,98,5,2,15,14,2,42,'Travel_Rarely',4,'Other','Male','Single',3,'No','Healthcare Representative'
579,2,62,4,2,18,14,2,34,'Travel_Rarely',4,'Life Sciences','Male','Divorced',3,'No','Research Scientist'
817,2,49,1,7,7,14,3,33,'Travel_Rarely',3,'Medical','Male','Married',0,'No','Research Director'
830,2,98,2,4,8,14,2,32,'Travel_Rarely',3,'Life Sciences','Female','Married',1,'No','Manufacturing Director'
1092,2,61,4,20,3,14,3,40,'Travel_Rarely',4,'Technical Degree','Male','Married',4,'No','Healthcare Representative'
1101,2,54,1,29,14,14,2,33,'Travel_Frequently',4,'Medical','Female','Single',1,'No','Research Scientist'
1184,2,97,1,1,3,14,2,34,'Travel_Frequently',3,'Medical','Male','Single',0,'No','Healthcare Representative'
1196,2,56,5,1,14,14,2,37,'Travel_Rarely',3,'Life Sciences','Female','Married',1,'No','Manufacturing Director'
1383,2,98,2,2,2,14,3,34,'Travel_Rarely',4,'Technical Degree','Female','Single',1,'No','Healthcare Representative'
1515,2,69,4,8,2,14,3,33,'Travel_Rarely',5,'Life Sciences','Male','Single',2,'Yes','Healthcare Representative'
1666,2,65,5,15,9,14,2,43,'Travel_Rarely',2,'Life Sciences','Male','Married',1,'No','Research Director'
1698,2,79,2,21,10,14,4,33,'Travel_Rarely',3,'Medical','Male','Married',1,'No','Laboratory Technician'
1798,2,90,3,8,5,14,4,33,'Travel_Rarely',4,'Life Sciences','Male','Married',6,'No','Research Scientist'
1830,2,68,3,7,8,14,3,54,'Travel_Rarely',4,'Medical','Female','Married',4,'No','Research Scientist'
2000,2,98,1,1,19,14,3,47,'Non-Travel',1,'Medical','Female','Married',0,'No','Research Director'
2032,2,72,3,7,10,14,3,56,'Travel_Rarely',2,'Technical Degree','Male','Married',8,'No','Laboratory Technician'
62,3,98,3,5,17,14,3,46,'Travel_Frequently',4,'Marketing','Male','Single',4,'Yes','Sales Executive'
291,3,32,4,4,8,14,1,32,'Travel_Rarely',4,'Medical','Male','Married',1,'No','Sales Executive'
595,3,37,3,2,10,14,3,48,'Travel_Rarely',5,'Marketing','Female','Married',2,'No','Sales Executive'
1048,3,66,2,1,12,14,3,59,'Travel_Rarely',2,'Technical Degree','Male','Married',3,'Yes','Manager'
1391,3,52,2,2,20,14,3,51,'Travel_Frequently',3,'Marketing','Male','Married',2,'No','Sales Executive'
1869,3,64,1,10,1,14,3,46,'Travel_Rarely',3,'Life Sciences','Female','Married',5,'No','Sales Executive'
1909,3,54,5,8,3,14,3,41,'Travel_Rarely',3,'Marketing','Female','Married',5,'No','Sales Executive'
1943,3,77,4,12,7,14,3,42,'Travel_Rarely',4,'Marketing','Male','Divorced',3,'Yes','Sales Executive'
1950,3,32,5,1,8,14,3,34,'Travel_Rarely',3,'Marketing','Male','Single',1,'No','Sales Executive'
2016,3,48,2,1,17,14,3,32,'Travel_Rarely',4,'Marketing','Female','Married',1,'No','Sales Executive'
2037,3,57,5,3,14,14,2,41,'Travel_Rarely',3,'Life Sciences','Male','Divorced',2,'No','Sales Executive'
73,2,98,3,1,18,15,3,33,'Travel_Frequently',2,'Life Sciences','Female','Single',1,'Yes','Research Director'
281,2,99,4,19,16,15,3,40,'Travel_Rarely',2,'Medical','Male','Married',8,'Yes','Laboratory Technician'
380,2,80,1,1,5,15,3,37,'Non-Travel',4,'Medical','Female','Divorced',2,'Yes','Research Director'
482,2,88,4,1,9,15,3,57,'Travel_Rarely',4,'Medical','Male','Married',2,'No','Healthcare Representative'
529,2,72,3,25,18,15,3,37,'Non-Travel',5,'Medical','Female','Married',3,'Yes','Research Scientist'
582,2,56,5,15,16,15,3,33,'Travel_Rarely',1,'Medical','Male','Married',7,'Yes','Manager'
692,2,30,2,6,9,15,3,33,'Travel_Frequently',3,'Life Sciences','Male','Divorced',3,'No','Healthcare Representative'
950,2,80,4,1,10,15,3,38,'Travel_Rarely',3,'Technical Degree','Female','Married',1,'No','Research Director'
1033,2,61,5,11,7,15,1,37,'Travel_Rarely',2,'Medical','Female','Married',5,'No','Healthcare Representative'
1073,2,51,4,12,8,15,2,36,'Travel_Rarely',5,'Medical','Female','Single',0,'No','Manufacturing Director'
1182,2,44,5,2,20,15,2,35,'Travel_Rarely',3,'Life Sciences','Male','Divorced',2,'No','Manufacturing Director'
1238,2,60,5,9,6,15,3,33,'Travel_Rarely',3,'Medical','Male','Married',0,'No','Research Scientist'
1285,2,46,3,19,17,15,3,34,'Travel_Frequently',3,'Medical','Female','Divorced',4,'No','Laboratory Technician'
1375,2,89,1,2,13,15,4,40,'Travel_Rarely',1,'Medical','Female','Divorced',5,'No','Healthcare Representative'
1534,2,86,5,9,20,15,3,40,'Travel_Rarely',4,'Life Sciences','Male','Single',3,'No','Laboratory Technician'
1549,2,79,3,28,18,15,3,33,'Travel_Rarely',4,'Life Sciences','Male','Married',1,'Yes','Laboratory Technician'
1630,2,52,3,8,16,15,3,35,'Non-Travel',4,'Life Sciences','Female','Married',1,'No','Healthcare Representative'
1659,2,77,1,7,7,15,3,36,'Travel_Rarely',3,'Life Sciences','Male','Single',2,'No','Laboratory Technician'
1696,2,57,3,5,15,15,2,34,'Travel_Rarely',2,'Medical','Male','Married',1,'No','Laboratory Technician'
1766,2,60,5,18,14,15,1,38,'Travel_Rarely',3,'Medical','Male','Married',3,'Yes','Healthcare Representative'
1786,2,53,2,3,4,15,3,51,'Travel_Rarely',3,'Technical Degree','Female','Married',2,'No','Manager'
1790,2,90,2,10,18,15,3,36,'Travel_Rarely',3,'Life Sciences','Male','Married',7,'Yes','Healthcare Representative'
1804,2,90,3,2,20,15,3,35,'Non-Travel',2,'Medical','Male','Divorced',2,'No','Manufacturing Director'
1829,2,47,1,12,13,15,3,40,'Travel_Rarely',3,'Life Sciences','Female','Divorced',2,'No','Healthcare Representative'
1847,2,73,3,2,2,15,3,36,'Travel_Rarely',4,'Other','Female','Married',4,'Yes','Research Scientist'
215,3,67,2,4,7,15,2,40,'Travel_Rarely',4,'Marketing','Male','Married',7,'No','Sales Executive'
473,3,91,5,29,20,15,3,48,'Travel_Rarely',1,'Medical','Female','Married',3,'No','Manager'
580,3,94,1,10,18,15,2,46,'Travel_Rarely',3,'Marketing','Female','Married',2,'Yes','Sales Executive'
600,3,85,1,1,14,15,3,35,'Travel_Rarely',3,'Marketing','Male','Married',9,'No','Sales Executive'
1117,3,65,2,9,3,15,2,45,'Non-Travel',4,'Life Sciences','Female','Married',1,'No','Sales Executive'
1218,3,94,2,17,4,15,3,35,'Travel_Rarely',4,'Life Sciences','Male','Married',3,'Yes','Sales Executive'
1425,3,99,1,3,17,15,3,36,'Travel_Rarely',4,'Marketing','Female','Single',3,'Yes','Sales Executive'
1466,3,96,2,7,12,15,3,48,'Travel_Rarely',3,'Marketing','Male','Divorced',4,'No','Sales Executive'
1478,3,81,5,3,4,15,1,34,'Travel_Rarely',3,'Other','Male','Single',3,'No','Sales Executive'
1585,3,73,4,1,11,15,3,36,'Travel_Rarely',4,'Life Sciences','Female','Single',6,'No','Sales Executive'
1639,3,55,4,10,15,15,2,35,'Travel_Rarely',3,'Medical','Male','Married',9,'No','Sales Executive'
1774,3,87,2,10,18,15,3,34,'Non-Travel',3,'Life Sciences','Male','Divorced',1,'Yes','Sales Executive'
1968,3,66,1,24,7,15,3,53,'Travel_Rarely',4,'Life Sciences','Male','Single',6,'Yes','Sales Executive'
1986,3,92,4,2,15,15,3,40,'Travel_Rarely',2,'Marketing','Female','Married',3,'No','Sales Executive'
2036,3,88,5,15,15,15,1,36,'Non-Travel',4,'Marketing','Male','Divorced',1,'No','Sales Executive'
103,1,80,3,2,11,16,3,46,'Travel_Rarely',2,'Medical','Male','Divorced',8,'Yes','Human Resources'
698,1,88,3,19,13,16,3,54,'Travel_Rarely',4,'Medical','Male','Married',2,'No','Human Resources'
102,2,30,2,7,14,16,3,37,'Travel_Rarely',4,'Medical','Male','Single',4,'No','Research Director'
126,2,60,3,2,1,16,3,54,'Travel_Rarely',4,'Technical Degree','Female','Married',9,'No','Research Director'
138,2,41,1,6,3,16,3,34,'Travel_Rarely',4,'Other','Female','Single',1,'No','Research Scientist'
170,2,96,3,20,8,16,3,49,'Travel_Rarely',4,'Medical','Female','Married',1,'No','Manufacturing Director'
296,2,81,5,8,18,16,2,51,'Travel_Rarely',4,'Life Sciences','Male','Married',5,'No','Research Director'
304,2,62,3,5,4,16,3,36,'Travel_Rarely',2,'Life Sciences','Male','Single',8,'No','Laboratory Technician'
373,2,47,5,6,18,16,3,36,'Travel_Rarely',3,'Life Sciences','Male','Married',0,'No','Laboratory Technician'
468,2,44,3,23,2,16,3,42,'Travel_Rarely',5,'Life Sciences','Female','Single',2,'No','Research Director'
771,2,61,3,2,2,16,3,35,'Non-Travel',4,'Life Sciences','Female','Divorced',2,'No','Healthcare Representative'
899,2,78,3,25,4,16,2,35,'Travel_Rarely',3,'Technical Degree','Male','Married',3,'No','Manufacturing Director'
958,2,79,1,2,7,16,3,36,'Travel_Rarely',4,'Medical','Male','Single',4,'No','Laboratory Technician'
1014,2,57,3,25,7,16,3,35,'Travel_Rarely',4,'Medical','Female','Divorced',1,'Yes','Healthcare Representative'
1148,2,56,4,29,9,16,1,42,'Travel_Rarely',3,'Medical','Male','Single',4,'No','Laboratory Technician'
1180,2,92,2,26,4,16,2,40,'Travel_Frequently',2,'Medical','Female','Married',3,'Yes','Research Scientist'
1468,2,55,2,8,17,16,2,40,'Non-Travel',1,'Medical','Male','Divorced',2,'No','Research Director'
1485,2,71,5,15,6,16,3,34,'Travel_Frequently',3,'Medical','Male','Divorced',7,'No','Research Director'
1496,2,86,5,2,8,16,3,44,'Travel_Frequently',1,'Medical','Male','Single',5,'Yes','Manufacturing Director'
1621,2,48,5,18,15,16,4,35,'Travel_Rarely',5,'Life Sciences','Male','Married',1,'No','Research Scientist'
1885,2,78,1,7,10,16,3,37,'Travel_Rarely',4,'Medical','Male','Married',5,'Yes','Research Scientist'
1932,2,86,1,22,20,16,2,34,'Travel_Frequently',4,'Other','Male','Married',1,'Yes','Research Scientist'
1934,2,64,2,14,1,16,3,47,'Non-Travel',4,'Technical Degree','Male','Married',8,'No','Research Scientist'
2017,2,42,2,10,9,16,4,37,'Travel_Rarely',3,'Life Sciences','Female','Married',1,'Yes','Research Director'
100,3,32,3,1,4,16,2,35,'Travel_Rarely',4,'Marketing','Male','Single',0,'No','Sales Executive'
174,3,77,5,12,10,16,3,50,'Travel_Frequently',3,'Marketing','Female','Single',4,'No','Sales Executive'
298,3,75,4,6,18,16,3,41,'Travel_Rarely',3,'Life Sciences','Female','Single',3,'Yes','Manager'
303,3,52,3,3,12,16,3,54,'Travel_Rarely',3,'Marketing','Female','Married',2,'No','Sales Executive'
481,3,48,3,3,6,16,2,36,'Travel_Frequently',4,'Medical','Male','Married',4,'No','Sales Executive'
599,3,56,4,10,3,16,3,41,'Non-Travel',2,'Life Sciences','Male','Single',7,'No','Sales Executive'
967,3,51,5,3,16,16,2,36,'Travel_Rarely',1,'Life Sciences','Male','Married',1,'Yes','Sales Executive'
1047,3,75,5,1,10,16,4,34,'Travel_Rarely',4,'Marketing','Male','Divorced',0,'No','Sales Executive'
1243,3,78,3,8,2,16,2,35,'Non-Travel',2,'Marketing','Female','Married',4,'Yes','Sales Executive'
1489,3,40,4,24,19,16,2,34,'Travel_Rarely',4,'Medical','Female','Single',0,'Yes','Sales Executive'
1733,3,96,2,13,1,16,2,36,'Travel_Rarely',5,'Marketing','Male','Divorced',5,'Yes','Sales Executive'
1995,3,86,1,1,2,16,3,38,'Travel_Rarely',4,'Life Sciences','Male','Married',0,'No','Sales Executive'
2019,3,40,1,29,16,16,3,52,'Non-Travel',4,'Life Sciences','Male','Divorced',2,'No','Sales Representative'
13,2,94,4,27,6,17,3,36,'Travel_Rarely',3,'Medical','Male','Married',6,'No','Healthcare Representative'
83,2,59,3,8,16,17,3,36,'Travel_Rarely',3,'Technical Degree','Female','Divorced',1,'No','Healthcare Representative'
101,2,52,2,6,11,17,3,45,'Travel_Rarely',4,'Other','Male','Married',4,'Yes','Research Director'
107,2,79,5,6,13,17,1,38,'Non-Travel',3,'Medical','Female','Divorced',7,'Yes','Research Scientist'
132,2,67,4,23,10,17,3,44,'Non-Travel',3,'Medical','Male','Married',4,'No','Laboratory Technician'
139,2,100,4,2,18,17,2,37,'Non-Travel',2,'Life Sciences','Male','Divorced',5,'No','Healthcare Representative'
282,2,70,2,29,10,17,3,38,'Travel_Rarely',1,'Medical','Male','Married',7,'Yes','Healthcare Representative'
288,2,97,2,1,9,17,3,46,'Travel_Rarely',4,'Medical','Male','Divorced',7,'No','Healthcare Representative'
334,2,36,1,19,15,17,3,41,'Travel_Rarely',2,'Life Sciences','Male','Divorced',2,'No','Research Scientist'
340,2,83,5,1,2,17,2,37,'Travel_Rarely',2,'Medical','Female','Married',2,'No','Research Scientist'
342,2,61,1,10,1,17,3,37,'Travel_Frequently',3,'Medical','Male','Divorced',6,'No','Manufacturing Director'
391,2,42,2,1,15,17,3,37,'Travel_Rarely',3,'Life Sciences','Female','Single',1,'No','Research Scientist'
464,2,62,4,5,16,17,3,35,'Travel_Rarely',4,'Technical Degree','Male','Single',0,'No','Manufacturing Director'
486,2,98,1,10,15,17,3,37,'Travel_Rarely',3,'Medical','Female','Married',6,'No','Laboratory Technician'
691,2,82,2,6,2,17,1,35,'Travel_Rarely',4,'Life Sciences','Male','Single',1,'No','Research Scientist'
803,2,75,4,2,10,17,4,38,'Travel_Frequently',4,'Life Sciences','Female','Single',6,'Yes','Manufacturing Director'
845,2,59,1,7,9,17,3,35,'Travel_Rarely',3,'Other','Male','Single',3,'No','Manufacturing Director'
880,2,66,1,9,9,17,2,35,'Travel_Rarely',3,'Life Sciences','Female','Married',1,'Yes','Manufacturing Director'
894,2,95,4,3,1,17,4,42,'Travel_Rarely',3,'Life Sciences','Female','Married',2,'Yes','Laboratory Technician'
924,2,68,5,14,18,17,3,36,'Travel_Rarely',1,'Life Sciences','Male','Married',0,'Yes','Healthcare Representative'
1034,2,62,5,18,12,17,3,55,'Travel_Frequently',4,'Medical','Male','Married',3,'Yes','Healthcare Representative'
1237,2,77,3,1,14,17,1,36,'Travel_Rarely',3,'Technical Degree','Female','Divorced',2,'Yes','Manufacturing Director'
1438,2,74,5,1,18,17,3,47,'Travel_Rarely',3,'Technical Degree','Male','Married',7,'No','Research Scientist'
1674,2,74,4,16,9,17,3,49,'Travel_Rarely',3,'Medical','Female','Divorced',4,'Yes','Laboratory Technician'
1728,2,49,5,27,2,17,3,35,'Travel_Rarely',4,'Life Sciences','Male','Married',2,'No','Manufacturing Director'
2061,2,41,3,23,5,17,4,36,'Travel_Frequently',2,'Medical','Male','Married',4,'No','Laboratory Technician'
182,3,47,3,4,12,17,2,39,'Travel_Rarely',4,'Life Sciences','Female','Married',4,'No','Sales Executive'
307,3,76,2,3,20,17,3,38,'Travel_Rarely',3,'Life Sciences','Male','Divorced',0,'No','Sales Executive'
656,3,75,4,2,12,17,3,37,'Travel_Rarely',3,'Marketing','Male','Married',4,'Yes','Sales Executive'
970,3,46,5,1,5,17,2,37,'Travel_Rarely',4,'Life Sciences','Male','Married',5,'No','Sales Executive'
1362,3,83,4,7,4,17,4,36,'Travel_Frequently',3,'Marketing','Female','Married',2,'No','Sales Executive'
1710,3,51,3,2,8,17,3,36,'Travel_Rarely',4,'Life Sciences','Female','Single',3,'No','Sales Representative'
2065,3,63,2,2,3,17,2,49,'Travel_Frequently',3,'Medical','Male','Married',2,'No','Sales Executive'
171,2,72,2,28,12,18,4,43,'Travel_Frequently',3,'Medical','Female','Single',4,'No','Research Scientist'
179,2,53,5,8,19,18,1,51,'Travel_Frequently',4,'Life Sciences','Male','Single',2,'No','Manufacturing Director'
515,2,95,5,14,19,18,3,37,'Travel_Rarely',3,'Life Sciences','Female','Divorced',1,'No','Laboratory Technician'
518,2,49,2,10,19,18,3,37,'Travel_Rarely',4,'Life Sciences','Male','Single',2,'Yes','Manufacturing Director'
630,2,78,3,6,6,18,3,52,'Travel_Rarely',2,'Technical Degree','Male','Divorced',3,'Yes','Research Scientist'
634,2,76,2,10,16,18,3,38,'Travel_Rarely',3,'Medical','Female','Married',3,'No','Healthcare Representative'
1042,2,43,4,16,9,18,4,36,'Travel_Rarely',4,'Life Sciences','Female','Single',1,'No','Laboratory Technician'
1071,2,63,5,9,17,18,3,56,'Travel_Frequently',3,'Medical','Female','Married',2,'No','Research Scientist'
1081,2,34,4,4,13,18,3,51,'Travel_Rarely',4,'Life Sciences','Male','Married',9,'Yes','Research Scientist'
1118,2,87,3,7,7,18,3,52,'Travel_Rarely',4,'Life Sciences','Male','Single',7,'No','Healthcare Representative'
1126,2,83,3,27,13,18,3,43,'Travel_Frequently',3,'Life Sciences','Female','Married',8,'No','Manufacturing Director'
1133,2,78,2,18,10,18,3,36,'Non-Travel',4,'Life Sciences','Male','Single',2,'No','Manufacturing Director'
1292,2,78,1,7,2,18,4,42,'Travel_Rarely',4,'Medical','Female','Married',6,'Yes','Research Scientist'
1294,2,53,1,2,7,18,3,36,'Travel_Rarely',4,'Life Sciences','Female','Single',9,'Yes','Manufacturing Director'
1628,2,80,5,15,2,18,2,40,'Travel_Rarely',3,'Life Sciences','Female','Married',1,'No','Manufacturing Director'
1641,2,84,4,16,12,18,3,40,'Travel_Rarely',3,'Life Sciences','Female','Single',6,'Yes','Manufacturing Director'
1724,2,92,2,8,2,18,3,40,'Travel_Rarely',2,'Life Sciences','Female','Married',2,'Yes','Manufacturing Director'
1911,2,83,2,6,6,18,3,42,'Travel_Rarely',3,'Medical','Male','Married',9,'No','Research Director'
2014,2,52,1,24,8,18,3,39,'Travel_Rarely',1,'Life Sciences','Male','Single',7,'No','Research Scientist'
